ID,x,y,last_snow,first_snow,ssl,swi,sfgws,year,scv,sos,eos,dop,pkv,climatic_balance,T_max_summer,TTP,Elev,DAH
27083,530608.889,5324968.879,166,93,73,69.998,7,2007,1,72,307,177,0.780660298668514,221.4,18.6978021978022,105,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,86,57,29,51.62,3,2008,1,98,309,168,0.844260388195058,3.5,19.1615384615385,70,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,165,69,96,41.943,0,2009,2,99,297,145,0.823076910606684,3.8,20.121978021978,46,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,158,101,57,34.261,0,2010,1,110,310,169,0.810537749931448,57.2,19.8230769230769,59,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,86,72,14,44.214,0,2011,1,85,326,242,0.78034883264996,98,19.0516483516484,157,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,146,93,53,52.58,2,2012,1,98,311,161,0.84468978556744,-1.5,20.4054945054945,63,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,175,98,77,39.897,0,2013,1,114,317,169,0.845032618001709,-195.6,20.9230769230769,55,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,98,96,2,52.21,3,2014,1,83,344,153,0.8147373278712,58.4,19.4978021978022,70,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,93,93,0,48.182,0,2015,1,100,337,154,0.837063437746371,-215.3,22.6472527472527,54,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,162,104,58,62.507,3,2016,1,93,317,178,0.823544029961774,-36.2,20.6758241758242,85,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,112,96,16,46.556,4,2017,1,94,304,154,0.79421111504332,-75,21.6263736263736,60,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,154,67,87,54.278,0,2018,2,91,332,145,0.852547361056083,-137.6,22.2901098901099,54,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,151,98,53,43.615,3,2019,1,104,329,161,0.784240408286396,-115.5,22.3538461538462,57,1106.52090510529,-1.47214692172112
27083,530608.889,5324968.879,0,0,0,38.801,0,2020,0,93,314,160,0.760714626635177,-114.8,20.6901098901099,67,1106.52090510529,-1.47214692172112
27250,530840.545,5337015.01,0,0,0,140.321,0,2001,1,29,309,161,0.831607713117136,-14.2,19.5065934065934,132,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,93,93,0,69.227,6,2002,2,80,336,248,0.794174615073779,3,19.4725274725275,168,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,141,94,47,59.231,9,2003,1,82,319,146,0.786587338695568,-209,24.2648351648352,64,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,133,94,39,76.142,5,2004,1,74,339,161,0.810019029377716,104,19.0769230769231,87,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,0,0,0,123.832,0,2005,0,37,313,160,0.825241083399283,-49.6,19.2098901098901,123,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,183,61,122,39.784,0,2006,3,112,343,288,0.813699981496825,25.1,20.1736263736264,176,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,0,0,0,91.166,0,2007,0,56,312,184,0.793992260396977,229.8,18.3494505494505,128,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,0,0,0,52.486,0,2008,0,98,314,177,0.827736372620806,8.90000000000001,18.8,79,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,145,68,77,48.881,0,2009,2,93,318,154,0.836339878132769,9.4,19.7494505494506,61,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,136,94,42,58.47,1,2010,1,88,310,176,0.846206024406221,64.4,19.4725274725275,88,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,112,65,47,79.548,19,2011,3,47,333,233,0.791046557777329,103.5,18.7505494505494,186,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,0,0,0,65.698,0,2012,0,83,306,160,0.834576243323826,3.2,20.1307692307692,77,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,164,94,70,69.609,12,2013,2,87,326,184,0.821362740415368,-190.8,20.5692307692308,97,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,0,0,0,91.049,0,2014,0,46,343,162,0.805545395685104,65.4,19.2153846153846,116,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,0,0,0,88.469,0,2015,0,62,321,146,0.808180752380226,-212.4,22.3164835164835,84,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,161,98,63,67.739,4,2016,1,89,330,185,0.802259167814917,-31.9,20.4131868131868,96,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,93,93,0,50.01,5,2017,2,91,325,201,0.804024612122666,-70.8,21.2648351648352,110,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,136,94,42,69.567,7,2018,1,78,318,136,0.773377426789386,-135.7,21.9263736263736,58,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,120,93,27,92.122,10,2019,1,60,343,154,0.796583702173077,-112.7,22.0065934065934,94,981.402008822193,1.3199238085145
27250,530840.545,5337015.01,0,0,0,118.376,0,2020,0,25,322,169,0.781108635794459,-111.3,20.3164835164835,144,981.402008822193,1.3199238085145
27251,530840.545,5336783.354,0,0,0,142.779,0,2001,2,27,302,160,0.83082017903369,-14.2,19.5065934065934,133,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,86,74,12,96.375,9,2002,1,57,341,249,0.787931123727034,3,19.4725274725275,192,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,137,94,43,55.649,9,2003,1,86,320,152,0.795910250989812,-209,24.2648351648352,66,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,143,93,50,57.298,0,2004,1,92,339,160,0.82499678419821,104,19.0769230769231,68,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,128.152,0,2005,0,33,314,153,0.819930545934689,-49.6,19.2098901098901,120,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,183,65,118,26.696,0,2006,3,126,344,297,0.802092175594231,25.1,20.1736263736264,171,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,93.278,0,2007,0,54,312,225,0.756931850007861,229.8,18.3494505494505,171,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,70.554,0,2008,0,82,313,170,0.832848565273477,8.90000000000001,18.8,88,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,167,64,103,48.881,0,2009,2,93,315,152,0.820654907352533,9.4,19.7494505494506,59,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,156,80,76,47.876,0,2010,2,97,316,169,0.806307177458504,64.4,19.4725274725275,72,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,116,76,40,62.197,6,2011,3,65,339,249,0.766945363226759,103.5,18.7505494505494,184,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,65.698,0,2012,0,83,319,160,0.842764113220348,3.2,20.1307692307692,77,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,163,138,25,63.222,6,2013,1,93,310,178,0.806873434859488,-190.8,20.5692307692308,85,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,80.252,0,2014,0,55,343,154,0.808384914514431,65.4,19.2153846153846,99,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,90.98,0,2015,0,60,308,145,0.808010588813529,-212.4,22.3164835164835,85,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,162,106,56,68.696,4,2016,1,88,329,184,0.816787900017853,-31.9,20.4131868131868,96,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,54.858,0,2017,0,86,320,169,0.785931482903115,-70.8,21.2648351648352,83,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,86,78,8,134.693,41,2018,1,21,315,130,0.766664902811213,-135.7,21.9263736263736,109,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,135,79,56,58.784,6,2019,2,89,344,153,0.786377810788633,-112.7,22.0065934065934,64,965.079451955994,0.291644756366321
27251,530840.545,5336783.354,0,0,0,104.427,0,2020,0,37,317,177,0.778630455490069,-111.3,20.3164835164835,140,965.079451955994,0.291644756366321
27252,530840.545,5336551.697,0,0,0,137.949,0,2001,2,31,304,161,0.828376046591595,-14.2,19.5065934065934,130,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,93,74,19,56.249,1,2002,3,91,340,256,0.794073824368007,3,19.4725274725275,165,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,138,94,44,53.082,9,2003,1,89,322,146,0.802531986596407,-209,24.2648351648352,57,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,142,93,49,60.289,0,2004,1,89,338,154,0.82005287088632,104,19.0769230769231,65,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,117.451,0,2005,0,43,313,146,0.821694209810729,-49.6,19.2098901098901,103,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,177,65,112,62.7,5,2006,3,93,344,256,0.80015412952008,25.1,20.1736263736264,163,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,93.278,0,2007,0,54,310,128,0.771241256550875,229.8,18.3494505494505,74,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,60.348,0,2008,0,91,317,169,0.833382334296969,8.90000000000001,18.8,78,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,173,67,106,40.816,0,2009,3,101,313,144,0.80002782271221,9.4,19.7494505494506,43,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,157,80,77,44.595,0,2010,3,100,317,240,0.793270388903686,64.4,19.4725274725275,140,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,118,75,43,57.674,3,2011,3,70,340,250,0.761344828466003,103.5,18.7505494505494,180,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,62.172,0,2012,0,87,319,160,0.841745239287559,3.2,20.1307692307692,73,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,165,137,28,60.197,3,2013,1,96,310,169,0.817424579944998,-190.8,20.5692307692308,73,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,93.452,0,2014,0,44,347,153,0.812286048638018,65.4,19.2153846153846,109,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,76.154,0,2015,0,73,308,146,0.804155907808659,-212.4,22.3164835164835,73,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,159,102,57,75.304,6,2016,2,81,327,201,0.787103133988387,-31.9,20.4131868131868,120,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,54.858,0,2017,0,86,315,169,0.774845631861821,-70.8,21.2648351648352,83,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,86,76,10,133.303,40,2018,1,22,313,129,0.762524786814235,-135.7,21.9263736263736,107,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,134,79,55,58.784,6,2019,2,89,344,153,0.781820722335761,-112.7,22.0065934065934,64,958.775161343713,0.883769682673244
27252,530840.545,5336551.697,0,0,0,120.274,0,2020,0,23,316,169,0.783009007544873,-111.3,20.3164835164835,146,958.775161343713,0.883769682673244
27253,530840.545,5336320.041,0,0,0,128.287,0,2001,1,39,301,169,0.810089854284977,-14.2,19.5065934065934,130,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,85,69,16,55.241,1,2002,1,92,336,257,0.799615480738009,3,19.4725274725275,165,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,149,125,24,46.751,6,2003,1,96,326,146,0.798976658587818,-209,24.2648351648352,50,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,146,93,53,58.275,0,2004,1,91,337,160,0.820098468286164,104,19.0769230769231,69,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,0,0,0,98.71,0,2005,0,59,318,152,0.83200219481483,-49.6,19.2098901098901,93,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,190,62,128,45.262,0,2006,3,107,344,249,0.810798858583997,25.1,20.1736263736264,142,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,0,0,0,125.523,0,2007,0,26,316,130,0.798553893555553,229.8,18.3494505494505,104,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,0,0,0,49.235,0,2008,0,101,309,225,0.813314495924086,8.90000000000001,18.8,124,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,165,62,103,47.794,0,2009,2,94,314,154,0.842912992056962,9.4,19.7494505494506,60,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,162,81,81,42.533,0,2010,3,102,313,234,0.797859534613267,64.4,19.4725274725275,132,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,112,78,34,56.801,3,2011,3,71,338,240,0.788554436407233,103.5,18.7505494505494,169,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,132,93,39,63.026,4,2012,1,86,334,154,0.849687472615215,3.2,20.1307692307692,68,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,171,93,78,57.289,0,2013,1,99,328,169,0.812865779741002,-190.8,20.5692307692308,70,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,86,73,13,59.753,3,2014,1,75,319,153,0.811789628176567,65.4,19.2153846153846,78,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,150,77,73,57.061,4,2015,2,93,349,153,0.810475930269167,-212.4,22.3164835164835,60,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,160,94,66,71.538,4,2016,2,85,332,202,0.801325575018233,-31.9,20.4131868131868,117,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,132,100,32,34.091,2,2017,2,111,316,193,0.781038581419272,-70.8,21.2648351648352,82,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,86,73,13,138.934,42,2018,1,18,320,178,0.74144604751866,-135.7,21.9263736263736,160,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,139,100,39,52.242,4,2019,1,96,337,153,0.802132753554444,-112.7,22.0065934065934,57,1004.57355810462,-1.35371097670807
27253,530840.545,5336320.041,133,94,39,46.748,9,2020,1,85,323,161,0.7866257807834,-111.3,20.3164835164835,76,1004.57355810462,-1.35371097670807
27259,530840.545,5334930.103,0,0,0,60.5,0,2001,1,95,292,177,0.858368322198997,-14.2,19.5065934065934,82,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,86,65,21,39.312,0,2002,1,110,302,176,0.830756192179383,3,19.4725274725275,66,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,151,96,55,37.843,1,2003,1,106,305,153,0.786208885658409,-209,24.2648351648352,47,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,145,93,52,37.796,0,2004,1,111,317,176,0.808484678764792,104,19.0769230769231,65,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,152,112,40,61.305,2,2005,1,94,304,168,0.798350024785691,-49.6,19.2098901098901,74,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,195,60,135,32.024,0,2006,3,120,337,169,0.81387638127318,25.1,20.1736263736264,49,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,166,100,66,59.346,3,2007,1,83,299,162,0.874780349216366,229.8,18.3494505494505,79,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,86,85,1,18.424,0,2008,1,129,304,209,0.808628292026598,8.90000000000001,18.8,80,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,160,66,94,43.681,0,2009,2,98,306,168,0.860089282830478,9.4,19.7494505494506,70,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,162,93,69,35.777,0,2010,1,109,311,170,0.798017804056876,64.4,19.4725274725275,61,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,131,64,67,41.246,0,2011,2,89,328,169,0.827671391625983,103.5,18.7505494505494,80,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,134,98,36,49.75,1,2012,1,103,299,169,0.850591382536107,3.2,20.1307692307692,66,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,174,58,116,42.653,0,2013,2,112,304,176,0.83692887911943,-190.8,20.5692307692308,64,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,135,46,89,47.847,0,2014,3,89,332,217,0.823974142952088,65.4,19.2153846153846,128,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,93,93,0,51.131,0,2015,1,98,296,154,0.835692788765584,-212.4,22.3164835164835,56,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,170,100,70,52.443,4,2016,1,104,337,169,0.882077000714032,-31.9,20.4131868131868,65,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,93,93,0,40.757,5,2017,1,102,313,170,0.801783077812991,-70.8,21.2648351648352,68,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,96,93,3,44.3,0,2018,1,101,304,168,0.839991838485532,-135.7,21.9263736263736,67,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,137,93,44,34.312,2,2019,1,115,334,169,0.823725436896325,-112.7,22.0065934065934,54,1161.74030307824,1.12679139821978
27259,530840.545,5334930.103,0,0,0,33.036,0,2020,0,101,295,177,0.805209905489296,-111.3,20.3164835164835,76,1161.74030307824,1.12679139821978
27260,530840.545,5334698.446,0,0,0,140.321,0,2001,1,29,308,168,0.821951088147431,-14.2,19.5065934065934,139,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,86,67,19,60.511,2,2002,1,87,329,170,0.817321875445703,3,19.4725274725275,83,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,152,93,59,42.204,2,2003,1,101,319,153,0.764470713973272,-209,24.2648351648352,52,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,145,99,46,44.704,0,2004,1,104,333,177,0.776135300911334,104,19.0769230769231,73,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,156,93,63,60.337,2,2005,2,95,310,168,0.812567987597047,-49.6,19.2098901098901,73,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,197,63,134,28.392,0,2006,2,124,342,169,0.797822879992462,25.1,20.1736263736264,45,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,161,120,41,75.602,8,2007,1,68,304,162,0.859590772141188,229.8,18.3494505494505,94,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,0,0,0,15.285,0,2008,0,133,303,210,0.806033524697522,8.90000000000001,18.8,77,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,162,66,96,39.011,0,2009,2,103,313,169,0.857186430286635,9.4,19.7494505494506,66,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,166,119,47,34.008,0,2010,1,111,314,169,0.793935042075046,64.4,19.4725274725275,58,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,127,64,63,45.487,0,2011,2,84,329,169,0.834618798282153,103.5,18.7505494505494,85,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,131,93,38,48.963,1,2012,1,104,300,176,0.838655270656619,3.2,20.1307692307692,72,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,175,59,116,42.653,0,2013,2,112,292,162,0.807198881560806,-190.8,20.5692307692308,50,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,132,40,92,52.117,2,2014,2,84,335,176,0.825600077230722,65.4,19.2153846153846,92,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,0,0,0,53.435,0,2015,0,96,325,154,0.820906819716188,-212.4,22.3164835164835,58,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,173,93,80,51.406,4,2016,1,105,320,170,0.884044047665207,-31.9,20.4131868131868,65,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,93,93,0,40.757,5,2017,2,102,317,185,0.823027643315174,-70.8,21.2648351648352,83,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,0,0,0,49.707,0,2018,0,96,317,200,0.768109933501908,-135.7,21.9263736263736,104,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,136,93,43,38.672,2,2019,1,110,339,170,0.834347446283566,-112.7,22.0065934065934,60,1133.63193958415,0.377384583311174
27260,530840.545,5334698.446,0,0,0,114.428,0,2020,0,29,316,176,0.825400973724179,-111.3,20.3164835164835,147,1133.63193958415,0.377384583311174
27298,530840.545,5325895.505,0,0,0,50.069,0,2001,2,103,318,185,0.891624609158088,-19.6,19.9175824175824,82,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,109,94,15,36.089,0,2002,2,113,299,224,0.878898691306315,-1.5,19.8516483516484,111,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,135,94,41,36.226,1,2003,1,107,324,176,0.896290647898801,-210.6,24.6406593406593,69,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,148,93,55,38.127,0,2004,1,110,325,161,0.845786756205926,98,19.4571428571429,51,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,137,93,44,51.731,0,2005,2,102,305,169,0.868295611625814,-53,19.5769230769231,67,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,181,72,109,26.089,0,2006,2,126,339,184,0.898919471569367,20.9,20.5340659340659,58,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,163,98,65,42.016,0,2007,2,99,292,217,0.895612358773256,221.4,18.6978021978022,118,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,86,82,4,28.738,0,2008,1,118,304,178,0.911331190876124,3.5,19.1615384615385,60,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,141,69,72,37.445,0,2009,3,104,306,185,0.903116488851788,3.8,20.121978021978,81,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,149,93,56,25.725,0,2010,2,121,296,200,0.89464473064651,57.2,19.8230769230769,79,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,0,0,0,33.961,0,2011,0,97,315,194,0.85512873538719,98,19.0516483516484,97,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,140,93,47,45.692,1,2012,1,107,310,177,0.907644500088129,-1.5,20.4054945054945,70,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,168,71,97,38.967,0,2013,3,115,305,186,0.890382567280717,-195.6,20.9230769230769,71,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,0,0,0,39.515,0,2014,0,99,322,184,0.86914427639187,58.4,19.4978021978022,85,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,0,0,0,49.232,0,2015,0,99,330,162,0.880447743740633,-215.3,22.6472527472527,63,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,157,93,64,43.685,3,2016,1,111,337,169,0.909287609954503,-36.2,20.6758241758242,58,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,0,0,0,35.682,0,2017,0,108,307,168,0.869241978620685,-75,21.6263736263736,60,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,86,77,9,84.108,9,2018,1,64,317,176,0.89618007136397,-137.6,22.2901098901099,112,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,0,0,0,43.615,0,2019,0,104,332,185,0.864364826376637,-115.5,22.3538461538462,81,1053.67170507398,1.0252190856233
27298,530840.545,5325895.505,0,0,0,37.111,0,2020,0,95,299,193,0.886224126416797,-114.8,20.6901098901099,98,1053.67170507398,1.0252190856233
27469,531072.201,5337015.01,0,0,0,146.262,0,2001,0,24,323,184,0.829184788750635,-14.2,19.5065934065934,160,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,106,86,20,77.91,6,2002,3,72,347,248,0.775910363612788,3,19.4725274725275,176,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,0,0,0,85.275,0,2003,0,58,332,146,0.78018367815571,-209,24.2648351648352,88,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,93,93,0,68.945,5,2004,1,81,339,153,0.787297714209442,104,19.0769230769231,72,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,0,0,0,131.384,0,2005,0,30,306,153,0.81140328214142,-49.6,19.2098901098901,123,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,171,66,105,65.564,5,2006,3,91,349,289,0.803113294317086,25.1,20.1736263736264,198,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,108,93,15,93.278,9,2007,1,54,334,160,0.877388572530756,229.8,18.3494505494505,106,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,0,0,0,54.625,0,2008,0,96,319,217,0.803316786280894,8.90000000000001,18.8,121,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,133,80,53,81.712,10,2009,2,66,323,153,0.819714476189889,9.4,19.7494505494506,87,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,137,97,40,56.091,1,2010,1,90,314,169,0.814401410707531,64.4,19.4725274725275,79,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,102,65,37,60.356,4,2011,3,67,324,234,0.788840306280853,103.5,18.7505494505494,167,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,0,0,0,77.237,0,2012,0,71,310,160,0.837655809898675,3.2,20.1307692307692,89,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,93,70,23,64.259,7,2013,2,92,326,178,0.785131341670263,-190.8,20.5692307692308,86,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,86,70,16,115.11,16,2014,1,24,346,153,0.782376912574512,65.4,19.2153846153846,129,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,0,0,0,83.6,0,2015,0,66,322,138,0.807802350730956,-212.4,22.3164835164835,72,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,118,95,23,83.559,10,2016,2,73,334,201,0.794790618838797,-31.9,20.4131868131868,128,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,118,93,25,70.161,5,2017,1,72,323,161,0.777206166753663,-70.8,21.2648351648352,89,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,0,0,0,138.934,0,2018,0,18,348,129,0.768600057977427,-135.7,21.9263736263736,111,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,124,93,31,77.403,9,2019,1,73,344,153,0.802992161747017,-112.7,22.0065934065934,80,876.86803435446,-1.14317663686234
27469,531072.201,5337015.01,0,0,0,121.236,0,2020,0,22,326,169,0.775235844885152,-111.3,20.3164835164835,147,876.86803435446,-1.14317663686234
27471,531072.201,5336551.697,0,0,0,148.389,0,2001,1,22,331,184,0.836302327401814,-14.2,19.5065934065934,162,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,86,84,2,65.245,6,2002,1,83,342,146,0.793145119022976,3,19.4725274725275,63,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,139,94,45,68.2,14,2003,1,73,334,145,0.804351522358924,-209,24.2648351648352,72,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,126,94,32,65.651,4,2004,1,84,337,145,0.814278536788736,104,19.0769230769231,61,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,86,86,0,133.579,43,2005,1,28,317,152,0.824738898160464,-49.6,19.2098901098901,124,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,182,67,115,62.7,5,2006,3,93,345,250,0.791198220288982,25.1,20.1736263736264,157,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,0,0,0,93.278,0,2007,0,54,328,153,0.913220333032507,229.8,18.3494505494505,99,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,86,84,2,68.329,7,2008,1,84,316,177,0.811191288234434,8.90000000000001,18.8,93,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,128,93,35,52.307,0,2009,1,90,320,154,0.834224385647315,9.4,19.7494505494506,64,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,151,80,71,45.662,0,2010,2,99,315,168,0.799356807137575,64.4,19.4725274725275,69,881.491190025655,-0.486133089748279
27471,531072.201,5336551.697,111,93,18,62.197,6,2011,2,65,323,256,0.781497227314914,103.5,18.7505494505494,191,881.491190025655,-0.486133089748279
